event_id,timestamp,intersection_id,traffic_volume,avg_speed,commute_time_min,accident_count,weather_id,congestion_index,delay_minutes
173,2025-01-01 08:00:00,13,143,26.93494381179019,22.935308492528502,0,2,71.5,14.935308492528502
174,2025-01-01 08:00:00,14,292,20.729699257134442,18.93922924732843,2,1,48.666666666666664,10.93922924732843
175,2025-01-01 08:00:00,15,124,54.62028503575921,21.3414414189856,0,3,20.666666666666668,13.3414414189856
176,2025-01-01 08:00:00,16,297,48.91584386487103,21.417229463067052,0,1,99.0,13.417229463067052
177,2025-01-01 08:00:00,17,252,42.864507578795994,10.599581873205683,0,1,84.0,2.5995818732056826
178,2025-01-01 08:00:00,18,119,58.71976266016937,19.219049576734967,0,3,23.8,11.219049576734967
179,2025-01-01 08:00:00,19,69,29.696389296603208,7.296736494784071,0,3,23.0,0.0
180,2025-01-01 08:00:00,20,113,23.491607183587018,15.12207912718694,1,1,37.666666666666664,7.1220791271869395
181,2025-01-01 09:00:00,1,52,22.072941472897078,11.732085563878412,0,1,10.4,3.732085563878412
182,2025-01-01 09:00:00,2,200,41.95687919555909,9.034609246604717,0,3,100.0,1.0346092466047168
183,2025-01-01 09:00:00,3,133,30.185626190550554,18.630054444478585,0,1,33.25,10.630054444478585
184,2025-01-01 09:00:00,4,252,38.92664804207569,17.122037621116775,0,1,126.0,9.122037621116775
185,2025-01-01 09:00:00,5,144,57.18116576991304,21.612388155754584,1,1,72.0,13.612388155754584
186,2025-01-01 09:00:00,6,169,59.63717905829562,9.100036201064745,0,1,28.166666666666668,1.1000362010647446
187,2025-01-01 09:00:00,7,50,49.64482597160236,16.489462263598238,1,2,12.5,8.489462263598238
188,2025-01-01 09:00:00,8,154,50.02007699061254,20.990742618390314,1,1,25.666666666666668,12.990742618390314
189,2025-01-01 09:00:00,9,132,46.607888827848,15.461308495382386,0,2,26.4,7.4613084953823865
190,2025-01-01 09:00:00,10,286,43.53226703180226,18.659641268342646,0,3,143.0,10.659641268342646
191,2025-01-01 09:00:00,11,153,35.07777717699631,14.253595713392128,0,2,38.25,6.253595713392128
192,2025-01-01 09:00:00,12,72,37.54978701553356,16.549725418122513,0,1,18.0,8.549725418122513
193,2025-01-01 09:00:00,13,288,35.35564885492846,15.871057222279772,1,2,144.0,7.871057222279772
194,2025-01-01 09:00:00,14,228,37.2611257254577,11.656315718249687,0,2,38.0,3.6563157182496866
195,2025-01-01 09:00:00,15,91,25.57088290653549,20.88050378540592,0,1,15.166666666666666,12.88050378540592
196,2025-01-01 09:00:00,16,293,49.65843644556182,16.463016985147775,1,1,97.66666666666667,8.463016985147775
197,2025-01-01 09:00:00,17,278,51.142877562030044,7.862559710969393,0,2,92.66666666666667,0.0
198,2025-01-01 09:00:00,18,115,50.49834742962762,22.53531273523499,0,2,23.0,14.535312735234989
199,2025-01-01 09:00:00,19,87,41.45925405938379,12.576431311138315,0,1,29.0,4.576431311138315
200,2025-01-01 09:00:00,20,229,35.89149162241469,20.94590731559107,0,1,76.33333333333333,12.945907315591072
201,2025-01-01 10:00:00,1,96,36.35820708341973,20.4376396119649,0,1,19.2,12.4376396119649
202,2025-01-01 10:00:00,2,164,47.757937778684,15.854488866951923,0,1,82.0,7.8544888669519235
203,2025-01-01 10:00:00,3,118,53.07195311236313,24.181495891280555,0,1,29.5,16.181495891280555
204,2025-01-01 10:00:00,4,183,36.034056670545596,14.240116072882653,1,1,91.5,6.240116072882653
205,2025-01-01 10:00:00,5,190,25.564647765722476,7.01589206031773,0,1,95.0,0.0
206,2025-01-01 10:00:00,6,153,54.88495635776606,23.642365649672247,0,1,25.5,15.642365649672247
207,2025-01-01 10:00:00,7,117,51.60338548496347,5.46045209575275,0,3,29.25,0.0
208,2025-01-01 10:00:00,8,290,43.05153440667253,17.13430092765712,0,1,48.333333333333336,9.134300927657119
209,2025-01-01 10:00:00,9,78,24.16987864207238,21.80879263960846,1,2,15.6,13.808792639608459
210,2025-01-01 10:00:00,10,150,59.39364795849338,21.777961728918683,0,3,75.0,13.777961728918683
211,2025-01-01 10:00:00,11,106,33.28585650619756,11.228885280912824,0,2,26.5,3.2288852809128237
212,2025-01-01 10:00:00,12,192,35.96010815480521,6.095232776440627,0,3,48.0,0.0
213,2025-01-01 10:00:00,13,229,51.51159554857969,17.07443063460278,0,1,114.5,9.07443063460278
214,2025-01-01 10:00:00,14,293,41.49582411751692,23.39711232825521,0,1,48.833333333333336,15.397112328255211
215,2025-01-01 10:00:00,15,259,39.233479123562944,23.369094498786023,0,1,43.166666666666664,15.369094498786023
216,2025-01-01 10:00:00,16,236,38.09758064530774,7.817140407595997,0,2,78.66666666666667,0.0
217,2025-01-01 10:00:00,17,248,26.620532697118954,5.677583204931899,0,2,82.66666666666667,0.0
218,2025-01-01 10:00:00,18,78,43.22353401112174,17.645285758390607,0,1,15.6,9.645285758390607
219,2025-01-01 10:00:00,19,262,40.60694729627251,24.510826313655127,0,1,87.33333333333333,16.510826313655127
220,2025-01-01 10:00:00,20,197,36.58496494908095,6.706993361572877,1,3,65.66666666666667,0.0
221,2025-01-01 11:00:00,1,50,32.397477050744435,12.946362309151958,0,1,10.0,4.946362309151958
222,2025-01-01 11:00:00,2,233,55.922171577628546,9.102792809640142,0,3,116.5,1.1027928096401425
223,2025-01-01 11:00:00,3,222,35.10903789760677,21.73129626584666,0,3,55.5,13.731296265846659
224,2025-01-01 11:00:00,4,50,51.02110466780042,14.065776694960553,0,1,25.0,6.065776694960553
225,2025-01-01 11:00:00,5,269,39.243517935503434,14.940238976424979,0,3,134.5,6.940238976424979
226,2025-01-01 11:00:00,6,181,27.277125219810845,22.235712420270346,1,3,30.166666666666668,14.235712420270346
227,2025-01-01 11:00:00,7,251,55.89721639275537,15.531569333185875,0,3,62.75,7.531569333185875
228,2025-01-01 11:00:00,8,104,26.246103894647614,19.31944457694795,0,3,17.333333333333332,11.319444576947951
229,2025-01-01 11:00:00,9,114,42.06890381037359,10.077771280866086,0,1,22.8,2.077771280866086
230,2025-01-01 11:00:00,10,121,24.164343279382955,20.998321707463788,0,3,60.5,12.998321707463788
231,2025-01-01 11:00:00,11,146,42.26886339133465,19.416261926210133,0,1,36.5,11.416261926210133
232,2025-01-01 11:00:00,12,137,48.89067727422636,22.113929362125717,1,2,34.25,14.113929362125717
233,2025-01-01 11:00:00,13,214,25.643273951108544,13.12784616547044,0,3,107.0,5.127846165470441
234,2025-01-01 11:00:00,14,259,20.52007694042944,6.710170617089362,0,3,43.166666666666664,0.0
235,2025-01-01 11:00:00,15,196,24.91107558650834,22.528881517505877,0,1,32.666666666666664,14.528881517505877
236,2025-01-01 11:00:00,16,131,55.706868443078996,21.34887123476882,0,1,43.666666666666664,13.348871234768819
237,2025-01-01 11:00:00,17,283,53.004293256906394,12.26118424390181,0,3,94.33333333333333,4.261184243901811
238,2025-01-01 11:00:00,18,69,44.965956313965364,13.188233043824809,0,2,13.8,5.188233043824809
239,2025-01-01 11:00:00,19,275,54.442720798988866,9.390210501619174,1,1,91.66666666666667,1.3902105016191744
240,2025-01-01 11:00:00,20,130,54.73871903591651,14.748623964990273,1,2,43.333333333333336,6.748623964990273
241,2025-01-01 12:00:00,1,258,39.39113468601384,15.249153117638432,0,1,51.6,7.249153117638432
242,2025-01-01 12:00:00,2,243,45.33912879304589,10.157753708664046,0,3,121.5,2.157753708664046
243,2025-01-01 12:00:00,3,284,36.86815738213127,7.645524222506608,1,1,71.0,0.0
244,2025-01-01 12:00:00,4,86,20.73562706189867,23.28597613120998,0,3,43.0,15.285976131209981
245,2025-01-01 12:00:00,5,149,39.92363014044023,6.343507998314202,0,2,74.5,0.0
246,2025-01-01 12:00:00,6,279,53.18967214828807,9.128425435212064,0,1,46.5,1.1284254352120637
247,2025-01-01 12:00:00,7,262,30.547352105384658,10.329967867417643,0,3,65.5,2.3299678674176434
248,2025-01-01 12:00:00,8,147,44.020674417346136,18.30073349092511,0,1,24.5,10.300733490925111
249,2025-01-01 12:00:00,9,222,53.524278527131834,13.087630030980486,0,1,44.4,5.0876300309804865
250,2025-01-01 12:00:00,10,95,21.8786386710022,8.325667375121588,0,3,47.5,0.32566737512158817
251,2025-01-01 12:00:00,11,100,23.613478423104315,20.419718510709572,0,3,25.0,12.419718510709572
252,2025-01-01 12:00:00,12,60,31.547749470827995,12.113454329298982,0,3,15.0,4.113454329298982
253,2025-01-01 12:00:00,13,88,44.416186680318305,23.986135941155315,0,3,44.0,15.986135941155315
254,2025-01-01 12:00:00,14,201,57.47318957299032,19.651441944205004,0,2,33.5,11.651441944205004
255,2025-01-01 12:00:00,15,85,41.593711156327736,8.240277557831693,1,2,14.166666666666666,0.2402775578316927
256,2025-01-01 12:00:00,16,158,26.18688563532945,17.466651018099814,0,3,52.666666666666664,9.466651018099814
257,2025-01-01 12:00:00,17,122,23.00551126943235,19.563775124072066,0,1,40.666666666666664,11.563775124072066
258,2025-01-01 12:00:00,18,220,43.931442330726185,14.193630255222622,0,1,44.0,6.193630255222622
259,2025-01-01 12:00:00,19,291,51.976635158759166,18.893929417088536,0,1,97.0,10.893929417088536
260,2025-01-01 12:00:00,20,147,24.123749840549795,11.291931136188218,0,3,49.0,3.291931136188218
261,2025-01-01 13:00:00,1,98,25.472745236758456,24.00474707641605,0,3,19.6,16.00474707641605
262,2025-01-01 13:00:00,2,96,23.468208474487344,24.163415860078608,0,2,48.0,16.163415860078608
263,2025-01-01 13:00:00,3,272,52.26244591445799,18.175667334214346,0,3,68.0,10.175667334214346
264,2025-01-01 13:00:00,4,247,59.22307200719953,23.0672762527205,0,1,123.5,15.0672762527205
265,2025-01-01 13:00:00,5,108,59.50672031986588,23.881186793732265,0,2,54.0,15.881186793732265
266,2025-01-01 13:00:00,6,59,43.53055027879724,24.987069991316698,0,1,9.833333333333334,16.987069991316698
267,2025-01-01 13:00:00,7,135,56.619531903521676,5.678919571715976,0,3,33.75,0.0
268,2025-01-01 13:00:00,8,186,27.703961111425215,7.305640424945688,0,1,31.0,0.0
